Date,Département,Marque,Modele,Annee,Km,Cabine,Boîte vitesse,Carburant,Puissance réelle (ch),Prix (TTC),Carrosserie,Coffre,Réhausse,Date installation benne,Mention benne JPM,Garantie (mois),Lien,S1 vendu,S2 vendu,S4 vendu,Modification Prix,Prix initial
16/02/2020,79,Iveco,Daily,2012,106000,SC,Manuelle,Diesel,106,12800,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1929259501.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,37,Iveco,Daily,2018,26300,SC,Manuelle,Diesel,140,28776,Benne origine,Non,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1848834245.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,13,Iveco,Daily,2001,178000,SC,Manuelle,Diesel,90,4500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929222816.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,60,Renault,Master,2012,120500,DC,Manuelle,Diesel,125,16500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929217080.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,83,Nissan,Cabstar,2012,126000,SC,Manuelle,Diesel,110,13800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1913611855.htm?ac=4051296304,Non,Non,Oui,,
16/02/2020,38,Iveco,Daily,2007,163500,SC,Manuelle,Diesel,120,11988,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929139494.htm?ac=4051296304,Non,Non,Oui,,
16/02/2020,13,Mercedes,Sprinter,2013,100000,SC,Manuelle,Diesel,163,22200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929074428.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,29,Citroen,Jumper,2017,38000,SC,Manuelle,Diesel,130,16800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929064906.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,14,Peugeot,Boxer,2018,18500,SC,Manuelle,Diesel,130,22788,Benne origine,Non,Non,NA,Gruau,0,https://www.leboncoin.fr/utilitaires/1929341463.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,77,Iveco,Daily,2002,215700,SC,Manuelle,Diesel,110,6300,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929129977.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,60,Iveco,Daily,2010,182900,DC,Manuelle,Diesel,130,16680,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1915350073.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,60,Iveco,Daily,2007,190000,DC,Manuelle,Diesel,100,13440,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1915350073.htm?ac=40512963044,Non,Non,Non,,
16/02/2020,14,Renault,Master,2013,147356,DC,Manuelle,Diesel,101,17490,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1925851203.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,59,Renault,Master,2004,270000,DC,Manuelle,Diesel,120,4800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1928924818.htm?ac=4051296304,Non,NA,NA,Oui,
16/02/2020,1,Iveco,Daily,2017,59000,SC,Manuelle,Diesel,150,31800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1927501720.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,34,Renault,Master,2017,80500,DC,Manuelle,Diesel,145,25700,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1714902222.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,31,Citroen,Jumper,2013,111824,SC,Manuelle,Diesel,131,15000,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1929342447.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,68,Peugeot,Boxer,2017,20820,SC,Manuelle,Diesel,131,21800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929376211.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,86,Iveco,Daily,2018,31700,SC,Manuelle,Diesel,140,29880,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929572934.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,34,Peugeot,Boxer,2016,46000,SC,Manuelle,Diesel,130,18500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1909803989.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,57,Iveco,Daily,2015,69000,SC,Manuelle,Diesel,150,28200,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929560691.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,69,Iveco,Daily,2016,102000,SC,Manuelle,Diesel,130,17000,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1929556798.htm?ac=4051296304,Non,Oui,Oui,,
16/02/2020,38,Renault,Master,2016,36300,SC,Manuelle,Diesel,125,23988,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1901115572.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,59,Iveco,Daily,2005,190000,DC,Manuelle,Diesel,120,6500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929508904.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,76,Iveco,Daily,2006,247000,SC,Manuelle,Diesel,116,6800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929495867.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,44,Ford,Transit,2008,134000,SC,Manuelle,Diesel,115,9500,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1921435740.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,64,Iveco,Daily,2012,160246,SC,Manuelle,Diesel,130,17400,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929469373.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,83,Iveco,Daily,2017,38000,DC,Manuelle,Diesel,150,27990,Benne origine,Non,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1911092948.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,64,Iveco,Daily,2007,208457,SC,Manuelle,Diesel,116,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929461726.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,44,Iveco,Daily,2015,82438,DC,Manuelle,Diesel,130,25080,Benne origine,Non,Non,NA,Cabreta,3,https://www.leboncoin.fr/utilitaires/1929450650.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,16,Iveco,Daily,2016,64301,SC,Manuelle,Diesel,126,26988,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1929440327.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,44,Iveco,Daily,2012,288000,SC,Manuelle,Diesel,170,7500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929437803.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,22,Mercedes,Sprinter,2006,205000,SC,Manuelle,Diesel,109,11200,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929406624.htm?ac=4051296304,Non,NA,NA,Oui,
16/02/2020,91,Nissan,Cabstar,2008,188000,SC,Manuelle,Diesel,130,6000,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929402928.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,69,Iveco,Daily,2006,165000,SC,Manuelle,Diesel,120,17880,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1929401174.htm?ac=4051296304,Non,Non,Non,Oui,
16/02/2020,42,Mercedes,Sprinter,2014,98000,DC,Manuelle,Diesel,130,25200,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1929478609.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,75,Ford,Transit,2006,54138,SC,Manuelle,Diesel,130,8500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929331306.htm?ac=4051296304,Oui,Oui,Oui,,
16/02/2020,30,Mercedes,Sprinter,2016,82000,SC,Manuelle,Diesel,130,28680,Benne origine,Non,Non,NA,Cabreta,12,https://www.leboncoin.fr/utilitaires/1929587945.htm?ac=4051296304,Non,Non,Non,,
16/02/2020,49,Ford,Transit,2009,138322,SC,Manuelle,Diesel,100,7188,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1929587637.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,31,Iveco,Daily,2019,13000,SC,Automatique,Diesel,180,42000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1902937822.htm?ac=4051296304,Non,Oui,Oui,,
17/02/2020,92,Fuso,Canter,2018,45000,SC,Manuelle,Diesel,130,12300,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929857579.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,49,Mercedes,Sprinter,2020,500,SC,Manuelle,Diesel,140,38000,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1929856326.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,42,Renault,Master,2020,10,SC,Manuelle,Diesel,145,35400,Benne origine,Oui,Non,NA,JPM,18,https://www.leboncoin.fr/utilitaires/1801817761.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,95,Citroen,Jumper,2018,40000,SC,Manuelle,Diesel,96,18900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1863263462.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,74,Ford,Transit,2018,22700,SC,Manuelle,Diesel,125,30600,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929824467.htm?ac=4051296304,Non,Oui,Oui,,
17/02/2020,33,Iveco,Daily,2002,139000,SC,Manuelle,Diesel,110,9200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929821512.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,34,Iveco,Daily,2004,302094,SC,Manuelle,Diesel,120,6000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929816511.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,49,Fiat,Ducato,2017,46800,DC,Manuelle,Diesel,130,19990,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1906742457.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,54,Mercedes,Sprinter,2019,20905,SC,Manuelle,Diesel,140,39480,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1899921810.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,45,Renault,Master,2015,58000,SC,Manuelle,Diesel,135,18500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929771702.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,22,Citroen,Jumper,2006,189000,SC,Manuelle,Diesel,120,8600,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929744043.htm?ac=4051296304,Non,Oui,Oui,,
17/02/2020,21,Peugeot,Boxer,2010,248000,SC,Manuelle,Diesel,120,7900,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1932933020.htm?ac=4051296304,Non,Oui,Oui,,
17/02/2020,12,Fiat,Ducato,2017,41261,SC,Manuelle,Diesel,130,22788,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1878455575.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,1,Renault,Master,2015,131000,SC,Manuelle,Diesel,165,22188,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929678021.htm?ac=4051296304,Non,NA,NA,Oui,
17/02/2020,44,Iveco,Daily,2016,69714,SC,Manuelle,Diesel,130,26388,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1929670755.htm?ac=4051296304,Non,Oui,Oui,,
17/02/2020,72,Fiat,Ducato,2021,10,SC,Manuelle,Diesel,140,29388,Benne origine,Oui,Oui,NA,NA,24,https://www.leboncoin.fr/utilitaires/1917715383.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,31,Iveco,Daily,2015,89000,DC,Manuelle,Diesel,106,20000,Benne origine,Oui,Non,NA,NA,6,https://www.leboncoin.fr/utilitaires/1929690405.htm?ac=4051296304,Non,Non,Non,,
17/02/2020,95,Iveco,Daily,2014,170000,SC,Manuelle,Diesel,146,14000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929646306.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,38,Ford,Transit,2013,157570,DC,Manuelle,Diesel,125,7500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929643477.htm?ac=4051296304,Oui,Oui,Oui,,
17/02/2020,31,Iveco,Daily,2016,45850,SC,Manuelle,Diesel,107,33000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1929633082.htm?ac=4051296304,Non,NA,NA,Oui,
17/02/2020,21,Citroen,Jumper,2012,120000,SC,Manuelle,Diesel,130,13800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933341129.htm?ac=4051296304,Non,Oui,Oui,,
17/02/2020,44,Iveco,Daily,2016,87735,SC,Manuelle,Diesel,126,26388,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1923092646.htm?ac=4051296304,Non,Non,Non,,
18/02/2020,78,Ford,Transit,2008,206000,SC,Manuelle,Diesel,130,7200,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1930492827.htm?ac=4051296304,Oui,Oui,Oui,Oui,7900
19/02/2020,34,Mercedes,Sprinter,2018,70000,DC,Manuelle,Diesel,140,24708,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935145599.htm?ac=4051296304,Non,Non,Oui,Oui,25068
19/02/2020,85,Iveco,Daily,2018,62700,SC,Manuelle,Diesel,140,31560,Benne origine,Oui,Non,NA,JPM,3,https://www.leboncoin.fr/utilitaires/1931226738.htm?ac=4051296304,Non,Non,Non,,
19/02/2020,73,Iveco,Daily,2010,83000,SC,Manuelle,Diesel,130,16500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931001257.htm?ac=4051296304,Non,Non,Oui,Oui,16800
19/02/2020,31,Iveco,Daily,2016,45850,SC,Manuelle,Diesel,107,30000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931222702.htm?ac=4051296304,Non,Oui,Oui,Oui,33000
20/02/2020,83,Iveco,Daily,2013,135600,SC,Manuelle,Diesel,106,15600,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1931360750.htm?ac=4051296304,Non,Non,Non,,
20/02/2020,30,Mercedes,Sprinter,1999,271000,SC,Manuelle,Diesel,113,7900,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931550196.htm?ac=4051296304,Oui,Oui,Oui,,
20/02/2020,47,Iveco,Daily,2014,86304,SC,Manuelle,Diesel,130,23400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1899251307.htm?ac=4051296304,Non,Non,Non,,
20/02/2020,40,Renault,Master,2016,130000,SC,Manuelle,Diesel,165,16000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931541864.htm?ac=4051296304,Oui,Oui,Oui,,
20/02/2020,95,Iveco,Daily,2010,280000,SC,Manuelle,Diesel,130,8999,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931489876.htm?ac=4051296304,Oui,Oui,Oui,,
20/02/2020,26,Renault,Master,2015,84500,SC,Manuelle,Diesel,125,16990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931484146.htm?ac=4051296304,Non,Non,Non,,
20/02/2020,51,Peugeot,Boxer,2016,68000,SC,Manuelle,Diesel,131,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931585752.htm?ac=4051296304,Non,Non,Non,Oui,18000
20/02/2020,83,Iveco,Daily,2009,128000,DC,Manuelle,Diesel,150,14200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931482054.htm?ac=4051296304,Oui,Oui,Oui,,
20/02/2020,31,Ford,Transit,2017,70000,SC,Manuelle,Diesel,170,21000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931470160.htm?ac=4051296304,Non,NA,NA,Oui,
20/02/2020,41,Fiat,Ducato,2017,39000,SC,Manuelle,Diesel,130,20880,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931892901.htm?ac=4051296304,Non,Non,Non,,
20/02/2020,53,Iveco,Daily,2016,91000,SC,Manuelle,Diesel,130,23000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931750645.htm?ac=4051296304,Oui,Oui,Oui,Oui,23800
20/02/2020,85,Nissan,Cabstar,2007,199940,SC,Manuelle,Diesel,110,11250,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1931716869.htm?ac=4051296304,Oui,Oui,Oui,Oui,12000
20/02/2020,59,Renault,Master,2004,270000,DC,Manuelle,Diesel,120,4000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935076147.htm?ac=4051296304,Non,Oui,Oui,Oui,4800
23/02/2020,22,Mercedes,Sprinter,2006,207000,SC,Manuelle,Diesel,109,10800,Benne origine,Oui,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933501474.htm?ac=4051296304,Oui,Oui,Oui,Oui,11200
23/02/2020,26,Ford,Transit,2016,98000,SC,Manuelle,Diesel,155,15990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933544415.htm?ac=4051296304,Oui,Oui,Oui,Oui,16490
24/02/2020,93,Iveco,Daily,2006,180000,DC,Manuelle,Diesel,120,6299,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1933952002.htm?ac=4051296304,Non,NA,NA,Oui,6499
24/02/2020,48,Iveco,Daily,2011,180000,SC,Manuelle,Diesel,210,16500,Benne origine,Non,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1934344680.htm?ac=4051296304,Non,Oui,Oui,Oui,18100
25/02/2020,85,Nissan,Cabstar,2008,199899,SC,Manuelle,Diesel,110,11000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1934918862.htm?ac=4051296304,Non,NA,NA,Oui,11500
25/02/2020,44,Renault,Maxity,2012,184000,SC,Manuelle,Diesel,140,13490,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1934889029.htm?ac=4051296304,Non,NA,NA,Oui,13990
26/02/2020,62,Fiat,Ducato,2018,40000,SC,Manuelle,Diesel,130,20000,Benne origine,Oui,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1863105540.htm?ac=4051296304,Non,Non,Oui,Oui,24000
26/02/2020,85,Iveco,Daily,2020,60,SC,Manuelle,Diesel,160,41640,Benne origine,Oui,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1857976815.htm?ac=4051296304,Non,Non,Oui,,
26/02/2020,49,Iveco,Daily,2020,200,SC,Manuelle,Diesel,160,41880,Benne origine,Oui,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1935277316.htm?ac=4051296304,Non,Oui,Oui,,
26/02/2020,44,Mercedes,Sprinter,2015,94000,SC,Manuelle,Diesel,130,21500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935341071.htm?ac=4051296304,Non,Oui,Oui,,
26/02/2020,60,Renault,Master,2020,506,DC,Manuelle,Diesel,165,39480,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1897827611.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,42,Iveco,Daily,2012,174800,SC,Manuelle,Diesel,150,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935547720.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,45,Fuso,Canter,2008,61700,SC,Manuelle,Diesel,125,16500,Benne origine,Non,Oui,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935257127.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,69,Iveco,Daily,2010,254000,SC,Manuelle,Diesel,146,9300,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935316817.htm?ac=4051296304,Oui,Oui,Oui,,
26/02/2020,34,Peugeot,Boxer,2005,105000,SC,Manuelle,Diesel,130,16200,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1772676685.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,37,Iveco,Daily,2016,168500,SC,Manuelle,Diesel,130,19800,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1931249780.htm?ac=4051296304,Non,Oui,Oui,,
26/02/2020,7,Iveco,Daily,2018,38500,SC,Manuelle,Diesel,140,27600,Benne origine,Non,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1865453283.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,81,Fiat,Ducato,2017,28100,SC,Manuelle,Diesel,130,23990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935228109.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,13,Iveco,Daily,2013,210000,SC,Manuelle,Diesel,150,14500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935303378.htm?ac=4051296304,Non,Non,Oui,,
26/02/2020,47,Mercedes,Sprinter,2008,215000,SC,Manuelle,Diesel,150,11880,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935219394.htm?ac=4051296304,Oui,Oui,Oui,,
26/02/2020,73,Iveco,Daily,2017,52000,SC,Manuelle,Diesel,150,28800,Benne origine,Oui,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1932985148.htm?ac=4051296304,Non,Non,Non,Oui,
26/02/2020,34,Iveco,Daily,2017,78600,SC,Manuelle,Diesel,150,26400,Benne origine,Oui,Non,NA,Calvet,0,https://www.leboncoin.fr/utilitaires/1930717260.htm?ac=4051296304,Oui,Oui,Oui,,
26/02/2020,16,Iveco,Daily,2008,230000,SC,Manuelle,Diesel,120,11800,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935426187.htm?ac=4051296304,Non,Non,Non,,
26/02/2020,12,Nissan,Cabstar,2013,125000,SC,Manuelle,Diesel,122,15000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935330394.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,31,Fiat,Ducato,2020,100,SC,Manuelle,Diesel,140,27550,Benne origine,Non,Non,NA,JPM,24,https://www.leboncoin.fr/utilitaires/1877406590.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,31,Ford,Transit,2017,70000,SC,Manuelle,Diesel,170,20000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1939786676.htm?ac=4051296304,Non,Oui,Oui,Oui,22000
27/02/2020,25,Citroen,Jumper,2002,79500,SC,Manuelle,Diesel,130,6600,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935508795.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,91,Fiat,Ducato,2013,205000,SC,Manuelle,Diesel,130,7500,Benne origine,Non,Non,NA,NA,12,https://www.leboncoin.fr/utilitaires/1935505897.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,88,Mercedes,Sprinter,2015,194000,DC,Manuelle,Diesel,130,17988,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1930019132.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,78,Renault,Maxity,2008,120000,SC,Manuelle,Diesel,130,10500,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935497330.htm?ac=4051296304,Non,NA,NA,Oui,
27/02/2020,27,Renault,Master,2015,108186,DC,Manuelle,Diesel,136,20000,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935546683.htm?ac=4051296304,Non,Oui,Oui,,
27/02/2020,17,Renault,Master,2012,200924,SC,Manuelle,Diesel,125,13300,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935488063.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,26,Iveco,Daily,2008,178000,SC,Manuelle,Diesel,83,10500,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935471794.htm?ac=4051296304,Non,Oui,Oui,,
27/02/2020,11,Iveco,Daily,2005,190000,SC,Manuelle,Diesel,110,9500,Benne origine,Oui,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1935464432.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,35,Iveco,Daily,2013,113640,SC,Manuelle,Diesel,110,15000,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1907844243.htm?ac=4051296304,Non,Oui,Oui,,
27/02/2020,13,Iveco,Daily,2019,39388,SC,Manuelle,Diesel,140,27480,Benne origine,Non,Non,NA,JPM,6,https://www.leboncoin.fr/utilitaires/1931391103.htm?ac=4051296304,Non,Oui,Oui,,
27/02/2020,49,Renault,Master,2013,64000,SC,Manuelle,Diesel,130,19188,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1927323540.htm?ac=4051296304,Non,Non,Oui,,
27/02/2020,16,Fiat,Ducato,2016,80000,SC,Manuelle,Diesel,130,18400,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935417203.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,63,Iveco,Daily,2009,75000,SC,Manuelle,Diesel,150,17800,Benne origine,Oui,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1935396622.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,6,Nissan,Cabstar,2015,89000,SC,Manuelle,Diesel,120,23990,Benne origine,Non,Non,NA,NA,3,https://www.leboncoin.fr/utilitaires/1931354813.htm?ac=4051296304,Non,Non,Non,,
27/02/2020,85,Iveco,Daily,2017,67500,SC,Manuelle,Diesel,140,31080,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1939203842.htm?ac=4051296304,Non,Oui,Oui,,
27/02/2020,18,Fuso,Canter,2010,172000,DC,Manuelle,Diesel,130,9990,Benne origine,Non,Non,NA,NA,0,https://www.leboncoin.fr/utilitaires/1936090782.htm?ac=4051296304,Oui,Oui,Oui,,
27/02/2020,64,Mercedes,Sprinter,2015,91600,SC,Manuelle,Diesel,130,20000,Benne origine,Oui,Non,NA,JPM,0,https://www.leboncoin.fr/utilitaires/1936073762.htm?ac=4051296304,Oui,Oui,Oui,,
